model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,recent,diff_qtitle_file_w100_recent,diff,title,file,w100,0.006753417107583774,0.018500000000000003,0.015,0.0065625,0.006666666666666666,0.006919642857142857,0.005,0.0069813712522045854,0.0025,0.0069813712522045854
bge-small,recent,diff_qdesc_file_w100_recent,diff,desc,file,w100,0.006946869488536155,0.013083333333333336,0.01,0.00625,0.003333333333333333,0.00625,0.004,0.00881172839506173,0.0025,0.009168871252204586
bge-small,recent,diff_qcomments_file_w100_recent,diff,comments,file,w100,0.005981640658723992,0.014436507936507937,0.01,0.005454545454545454,0.005,0.006704545454545454,0.004,0.007061688311688312,0.0034999999999999996,0.007407871834955168
bge-small,recent,diff_qtitle_module_w100_recent,diff,title,module,w100,0.331401242441421,0.4120535714285714,0.275,0.17304761904761903,0.18999999999999997,0.34851190476190474,0.157,0.4723154761904762,0.1155,0.6810773809523809
bge-small,recent,diff_qdesc_module_w100_recent,diff,desc,module,w100,0.33505773809523814,0.4104801587301587,0.265,0.1709642857142857,0.18833333333333335,0.36667857142857146,0.153,0.4651904761904762,0.1155,0.6731607142857143
bge-small,recent,diff_qcomments_module_w100_recent,diff,comments,module,w100,0.3399662792894936,0.4120615079365079,0.27,0.17379761904761906,0.195,0.36176785714285714,0.158,0.47419047619047616,0.1155,0.6744107142857143
bge-small,recent,title_qtitle_file_w1000_recent,title,title,file,w1000,0.01657669922669923,0.04763095238095238,0.04,0.01016292735042735,0.021666666666666664,0.018068910256410255,0.013999999999999999,0.023068910256410256,0.0105,0.031045405982905984
bge-small,recent,title_qdesc_file_w1000_recent,title,desc,file,w1000,0.00911485273985274,0.030428571428571426,0.02,0.004100378787878788,0.011666666666666665,0.004605186480186481,0.01,0.015160742035742036,0.0075,0.027660742035742033
bge-small,recent,title_qcomments_file_w1000_recent,title,comments,file,w1000,0.01293307387057387,0.0326984126984127,0.025,0.00920138888888889,0.011666666666666665,0.0103125,0.009000000000000001,0.011180555555555556,0.008,0.029086538461538462
bge-small,recent,title_qtitle_module_w1000_recent,title,title,module,w1000,0.3831952239229025,0.47233134920634917,0.325,0.23108928571428572,0.21666666666666665,0.44297023809523806,0.158,0.5184345238095238,0.1065,0.6515714285714286
bge-small,recent,title_qdesc_module_w1000_recent,title,desc,module,w1000,0.37399333900226756,0.44653174603174606,0.3,0.22608928571428571,0.19666666666666666,0.3964226190476191,0.157,0.5197261904761905,0.1115,0.6782857142857143
bge-small,recent,title_qcomments_module_w1000_recent,title,comments,module,w1000,0.3973378826530612,0.468920634920635,0.315,0.24004761904761907,0.21833333333333335,0.4491369047619048,0.16,0.5203988095238096,0.11600000000000002,0.7001190476190476
bge-small,recent,desc_qtitle_file_w1000_recent,desc,title,file,w1000,0.01616017245636811,0.047075396825396826,0.03,0.00856191724941725,0.02,0.01860465229215229,0.013999999999999999,0.020826874514374514,0.0125,0.039292129066585586
bge-small,recent,desc_qdesc_file_w1000_recent,desc,desc,file,w1000,0.011028743121813775,0.03376984126984127,0.015,0.002433712121212121,0.015,0.012476447163947161,0.013000000000000001,0.02058542152292152,0.0105,0.034918731630688156
bge-small,recent,desc_qcomments_file_w1000_recent,desc,comments,file,w1000,0.013240603378103377,0.03100595238095238,0.015,0.0069791666666666665,0.013333333333333332,0.014521901709401713,0.011000000000000001,0.016519764957264958,0.009000000000000001,0.03066559829059829
bge-small,recent,desc_qtitle_module_w1000_recent,desc,title,module,w1000,0.3573094860166289,0.4409603174603175,0.305,0.2313392857142857,0.2,0.41280357142857144,0.145,0.48480357142857144,0.099,0.6157380952380952
bge-small,recent,desc_qdesc_module_w1000_recent,desc,desc,module,w1000,0.3682847741874527,0.44227380952380957,0.315,0.24800595238095238,0.18666666666666668,0.3788035714285714,0.14699999999999996,0.4890595238095238,0.10450000000000001,0.637702380952381
bge-small,recent,desc_qcomments_module_w1000_recent,desc,comments,module,w1000,0.37898024376417233,0.4558888888888889,0.32,0.2426309523809524,0.19333333333333333,0.41413690476190473,0.153,0.5041488095238096,0.105,0.640202380952381
bge-small,recent,diff_qtitle_file_w1000_recent,diff,title,file,w1000,0.01705563048063048,0.04781150793650793,0.025,0.006551816239316239,0.02,0.020690122377622376,0.02,0.02892943861693862,0.014000000000000002,0.04517943861693862
bge-small,recent,diff_qdesc_file_w1000_recent,diff,desc,file,w1000,0.016870448995448994,0.041220238095238095,0.02,0.005895250582750583,0.018333333333333333,0.017818861693861696,0.016,0.024346639471639474,0.011500000000000002,0.04173552836052836
