model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,recent,diff_qcomments_module_w1000_recent,diff,comments,module,w1000,0.8827142857142857,0.8872083333333333,0.83,0.8166666666666665,0.31166666666666665,0.9041666666666666,0.203,0.9808333333333333,0.10400000000000001,1.0
bge-small,recent,title_qtitle_file_all_recent,title,title,file,all,0.2863912179531313,0.41120039682539683,0.365,0.17783725528898678,0.22833333333333336,0.26456972157612574,0.175,0.310667185262624,0.12350000000000001,0.3670736934782805
bge-small,recent,title_qdesc_file_all_recent,title,desc,file,all,0.2432025896590516,0.38576190476190475,0.31,0.11307706839196609,0.225,0.22279623434962312,0.198,0.3002518008282178,0.1385,0.37303962195139695
bge-small,recent,title_qcomments_file_all_recent,title,comments,file,all,0.22152758982932746,0.3667341269841269,0.305,0.10044827583990504,0.22333333333333333,0.19314652107316185,0.185,0.2738746344630399,0.1335,0.34611971610086967
bge-small,recent,title_qtitle_module_all_recent,title,title,module,all,0.6411031746031746,0.6455714285714285,0.53,0.5216666666666667,0.24333333333333335,0.7125,0.168,0.815,0.09449999999999999,0.9083333333333334
bge-small,recent,title_qdesc_module_all_recent,title,desc,module,all,0.6941428571428571,0.6999285714285713,0.58,0.5683333333333332,0.275,0.8025,0.179,0.8675,0.0935,0.9016666666666666
bge-small,recent,title_qcomments_module_all_recent,title,comments,module,all,0.6128948412698413,0.6209365079365079,0.525,0.5108333333333333,0.22333333333333336,0.6525,0.15499999999999997,0.7441666666666665,0.087,0.8366666666666666
bge-small,recent,desc_qtitle_file_all_recent,desc,title,file,all,0.3404573542722079,0.47461507936507935,0.4,0.18327621420588688,0.28833333333333333,0.31419098144370916,0.229,0.39071529169228414,0.1555,0.4662557669392914
bge-small,recent,desc_qdesc_file_all_recent,desc,desc,file,all,0.3041825989373632,0.4674742063492063,0.385,0.14117160090193978,0.2833333333333333,0.2803736120727809,0.223,0.3538647095303105,0.1635,0.456807110441397
bge-small,recent,desc_qcomments_file_all_recent,desc,comments,file,all,0.23576478594509434,0.3871825396825397,0.31,0.11313058432048201,0.22666666666666666,0.221693500273274,0.184,0.2777225058409676,0.1295,0.3684152077823908
bge-small,recent,desc_qtitle_module_all_recent,desc,title,module,all,0.747297619047619,0.7524781746031747,0.665,0.6558333333333333,0.27166666666666667,0.795,0.18299999999999997,0.8833333333333334,0.0975,0.9383333333333335
bge-small,recent,desc_qdesc_module_all_recent,desc,desc,module,all,0.8004484126984126,0.805845238095238,0.725,0.7141666666666666,0.2916666666666667,0.8525,0.18799999999999997,0.91,0.09850000000000002,0.9516666666666665
bge-small,recent,desc_qcomments_module_all_recent,desc,comments,module,all,0.7014682539682541,0.7074543650793652,0.63,0.6191666666666666,0.2533333333333333,0.7375,0.16799999999999998,0.8091666666666666,0.09449999999999999,0.9116666666666666
bge-small,recent,diff_qtitle_file_all_recent,diff,title,file,all,0.254645453841257,0.37016468253968254,0.305,0.1425474635658459,0.2183333333333333,0.23619120495208484,0.18,0.28955817276710766,0.1275,0.3576696528653308
bge-small,recent,diff_qdesc_file_all_recent,diff,desc,file,all,0.34370327274295925,0.4943174603174603,0.415,0.17942647495300945,0.29333333333333333,0.3245523364281357,0.23800000000000004,0.3900734271412021,0.16150000000000003,0.4742562942705206
bge-small,recent,diff_qcomments_file_all_recent,diff,comments,file,all,0.30015112038067143,0.4447420634920636,0.37,0.15969265321918774,0.25166666666666665,0.2875491035499028,0.201,0.3383887319344481,0.14200000000000002,0.4296905703702379
bge-small,recent,diff_qtitle_module_all_recent,diff,title,module,all,0.7644285714285713,0.7690813492063492,0.665,0.6566666666666666,0.2833333333333334,0.8325,0.183,0.8841666666666665,0.10099999999999999,0.9733333333333334
bge-small,recent,diff_qdesc_module_all_recent,diff,desc,module,all,0.8386507936507936,0.845234126984127,0.775,0.7608333333333335,0.30166666666666664,0.8825,0.191,0.925,0.1005,0.9683333333333334
bge-small,recent,diff_qcomments_module_all_recent,diff,comments,module,all,0.7694067460317462,0.778359126984127,0.705,0.6883333333333332,0.28,0.8175,0.18,0.8725,0.096,0.9233333333333335
bge-small,modn,title_qtitle_file_w100_modn,title,title,file,w100,0.026473605336105335,0.048,0.04,0.014853083853083853,0.024999999999999994,0.028392584892584893,0.021000000000000005,0.03588080388080388,0.0125,0.036660689535689545
bge-small,modn,title_qdesc_file_w100_modn,title,desc,file,w100,0.024101260372093706,0.04830555555555556,0.04,0.01276975051975052,0.02333333333333333,0.023674116424116428,0.022000000000000002,0.03349566874566875,0.016,0.04157360244860245
bge-small,modn,title_qcomments_file_w100_modn,title,comments,file,w100,0.026580856039189374,0.05143650793650794,0.045,0.01776975051975052,0.02333333333333333,0.023674116424116428,0.018000000000000002,0.030027200277200277,0.014500000000000002,0.04126166551166551
bge-small,modn,title_qtitle_module_w100_modn,title,title,module,w100,0.33689384920634924,0.35874206349206345,0.205,0.1688888888888889,0.16333333333333333,0.38,0.13399999999999998,0.5119444444444444,0.0925,0.7069444444444444
bge-small,modn,title_qdesc_module_w100_modn,title,desc,module,w100,0.3323353174603174,0.36195238095238097,0.225,0.17722222222222223,0.15666666666666665,0.35416666666666663,0.13,0.4902777777777778,0.09,0.6822222222222223
bge-small,modn,title_qcomments_module_w100_modn,title,comments,module,w100,0.3021954365079365,0.3309087301587301,0.18,0.1363888888888889,0.15333333333333332,0.3516666666666666,0.133,0.5027777777777778,0.0875,0.6663888888888888
bge-small,modn,desc_qtitle_file_w100_modn,desc,title,file,w100,0.02910283635283635,0.05138888888888889,0.045,0.019853083853083854,0.02333333333333333,0.028257449757449756,0.02,0.035162335412335405,0.014000000000000004,0.037816658004158
bge-small,modn,desc_qdesc_file_w100_modn,desc,desc,file,w100,0.03389782777282777,0.05730555555555556,0.055,0.02526975051975052,0.026666666666666665,0.02909078309078309,0.022000000000000002,0.03599566874566875,0.015499999999999998,0.047754158004158
bge-small,modn,desc_qcomments_file_w100_modn,desc,comments,file,w100,0.03236699336699337,0.056749999999999995,0.055,0.02526975051975052,0.024999999999999994,0.028674116424116425,0.021,0.03557900207900208,0.013500000000000002,0.04178568953568953
bge-small,modn,desc_qtitle_module_w100_modn,desc,title,module,w100,0.3070386904761905,0.3275515873015873,0.17,0.1388888888888889,0.14666666666666667,0.3466666666666666,0.127,0.4827777777777778,0.087,0.6619444444444444
bge-small,modn,desc_qdesc_module_w100_modn,desc,desc,module,w100,0.32179960317460315,0.350295634920635,0.21,0.16722222222222222,0.145,0.3441666666666666,0.134,0.5102777777777778,0.08900000000000001,0.6747222222222223
bge-small,modn,desc_qcomments_module_w100_modn,desc,comments,module,w100,0.31396230158730154,0.34311507936507935,0.205,0.1613888888888889,0.15166666666666667,0.3658333333333333,0.132,0.4986111111111111,0.084,0.6322222222222222
bge-small,modn,diff_qtitle_file_w100_modn,diff,title,file,w100,0.03142350592350593,0.05513888888888888,0.045,0.019853083853083854,0.026666666666666665,0.03425744975744976,0.024000000000000004,0.04432848232848232,0.014499999999999999,0.04785888773388773
bge-small,modn,diff_qdesc_file_w100_modn,diff,desc,file,w100,0.03454496598246598,0.06566666666666666,0.055,0.02089475051975052,0.03166666666666666,0.03471578309078309,0.028000000000000004,0.04759289096789097,0.018500000000000003,0.05104582467082466
bge-small,modn,diff_qcomments_file_w100_modn,diff,comments,file,w100,0.0325174742049742,0.056666666666666664,0.05,0.022769750519750515,0.02666666666666666,0.02909078309078309,0.023000000000000003,0.03697164472164472,0.015000000000000003,0.04445986370986371
bge-small,modn,diff_qtitle_module_w100_modn,diff,title,module,w100,0.32938073192239853,0.35124603174603175,0.195,0.16055555555555556,0.14833333333333332,0.3516666666666666,0.133,0.5152777777777778,0.0965,0.7411111111111112
bge-small,modn,diff_qdesc_module_w100_modn,diff,desc,module,w100,0.3225972222222222,0.351061507936508,0.19,0.14722222222222223,0.155,0.36916666666666664,0.13399999999999998,0.5102777777777778,0.0955,0.7422222222222223
