model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-large,recent,title_file_w100_recent,title,file,w100,0.0945420563304451,0.2226984126984127,0.16,0.0435498647734956,0.1133333333333333,0.1001032309475514,0.089,0.1329667414680387,0.0544999999999999,0.1595601570393954
bge-large,recent,title_module_w100_recent,title,module,w100,0.7473039682539684,0.8443809523809523,0.73,0.2421666666666667,0.6166666666666667,0.6160833333333333,0.5649999999999998,0.9550833333333332,0.2945,0.9983333333333332
bge-large,recent,desc_file_w100_recent,desc,file,w100,0.0963356255004829,0.2387361111111111,0.185,0.046403933831053,0.13,0.1074391376119464,0.095,0.1289154896912397,0.054,0.1450039909832293
bge-large,recent,desc_module_w100_recent,desc,module,w100,0.7867031746031746,0.8508333333333334,0.74,0.2413333333333333,0.6716666666666665,0.6815000000000001,0.5779999999999998,0.9809166666666668,0.295,1.0
bge-large,recent,comments_file_w100_recent,comments,file,w100,0.1034748260286369,0.2427083333333333,0.19,0.0490229814501006,0.1416666666666666,0.1196030357293329,0.1,0.137041994646233,0.055,0.1511349433641818
bge-large,recent,comments_module_w100_recent,comments,module,w100,0.7854680555555555,0.85225,0.735,0.2396666666666666,0.675,0.69025,0.5799999999999998,0.98175,0.2939999999999999,0.995
bge-large,recent,title_file_w1000_recent,title,file,w1000,0.1791706319131856,0.3489126984126984,0.27,0.0864166666666666,0.1816666666666666,0.1777412790697674,0.1369999999999999,0.2143314592384359,0.0925,0.2827461981224953
bge-large,recent,title_module_w1000_recent,title,module,w1000,0.6077975198412698,0.7411369047619047,0.57,0.1865833333333333,0.4916666666666667,0.492,0.438,0.7401666666666666,0.2945,0.9975
bge-large,recent,desc_file_w1000_recent,desc,file,w1000,0.185532099964812,0.3685436507936508,0.31,0.0973816415808196,0.1916666666666666,0.1758882831616391,0.145,0.2116404288917261,0.0944999999999999,0.2739673993350758
bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.6233275793650793,0.7100912698412699,0.565,0.1843333333333333,0.475,0.4745833333333333,0.446,0.74875,0.295,1.0
bge-large,recent,comments_file_w1000_recent,comments,file,w1000,0.1886929945321931,0.3702559523809523,0.295,0.0959709272951053,0.2066666666666666,0.1849502579515552,0.1469999999999999,0.2166682066695039,0.1,0.2932299246338883
bge-large,recent,comments_module_w1000_recent,comments,module,w1000,0.6247921626984128,0.7190555555555556,0.575,0.1865833333333333,0.465,0.46625,0.449,0.7520833333333334,0.2949999999999999,1.0
bge-large,recent,title_file_all_recent,title,file,all,0.2511722435222349,0.4661428571428571,0.365,0.1141377992162875,0.2783333333333334,0.2580515413678888,0.2019999999999999,0.3096440109138467,0.123,0.3692218071486197
bge-large,recent,title_module_all_recent,title,module,all,0.6812944444444443,0.7922083333333333,0.67,0.21825,0.5466666666666667,0.552,0.5239999999999999,0.8910833333333333,0.2934999999999999,0.995
bge-large,recent,desc_file_all_recent,desc,file,all,0.2502704094258077,0.4838234126984126,0.39,0.12152527082739,0.2833333333333333,0.2481704837282105,0.207,0.2992507432619584,0.127,0.3658267292914328
bge-large,recent,desc_module_all_recent,desc,module,all,0.6482968253968255,0.7416507936507937,0.59,0.1936666666666666,0.51,0.51475,0.507,0.8535833333333332,0.2939999999999999,0.99625
bge-large,recent,comments_file_all_recent,comments,file,all,0.2586274596133082,0.4931984126984126,0.4,0.1256861903676199,0.2916666666666666,0.2599623556493927,0.211,0.3049650289762441,0.131,0.3771050962732882
bge-large,recent,comments_module_all_recent,comments,module,all,0.6605545634920634,0.7495476190476191,0.6,0.2036666666666666,0.5233333333333333,0.5347500000000001,0.508,0.8541666666666665,0.2934999999999999,0.99125
bge-large,modn,title_file_w100_modn,title,file,w100,0.0933425530035702,0.2527956349206349,0.15,0.0414920634920635,0.1316666666666666,0.0995555555555555,0.101,0.1217115705931495,0.075,0.1921471308869188
bge-large,modn,title_module_w100_modn,title,module,w100,0.7146515873015872,0.7471309523809524,0.585,0.2093333333333333,0.6133333333333333,0.6536666666666667,0.5399999999999999,0.9354166666666666,0.2739999999999999,0.949
bge-large,modn,desc_file_w100_modn,desc,file,w100,0.084814403650087,0.2342599206349206,0.145,0.0433941102756892,0.115,0.0932463372361251,0.089,0.1146550673948553,0.0635,0.1638257023154902
bge-large,modn,desc_module_w100_modn,desc,module,w100,0.6917075396825397,0.7223392857142856,0.545,0.1904999999999999,0.5933333333333333,0.6298333333333334,0.5199999999999999,0.9004166666666668,0.2739999999999999,0.949
bge-large,modn,comments_file_w100_modn,comments,file,w100,0.092189893265502,0.2557321428571428,0.155,0.0409417293233082,0.1333333333333333,0.1028385547201336,0.1,0.127469507101086,0.0675,0.1811272896170775
bge-large,modn,comments_module_w100_modn,comments,module,w100,0.6932644841269842,0.725172619047619,0.545,0.1884166666666666,0.6033333333333333,0.6445833333333334,0.5269999999999999,0.91475,0.2739999999999999,0.949
bge-large,modn,title_file_w1000_modn,title,file,w1000,0.1565284706517915,0.3125734126984127,0.19,0.0604761904761904,0.18,0.1691242327324417,0.14,0.2096104326850595,0.094,0.2743744104154552
bge-large,modn,title_module_w1000_modn,title,module,w1000,0.6223491402116401,0.6898710317460316,0.5,0.1775833333333333,0.495,0.5155833333333334,0.444,0.7716666666666666,0.2825,0.99125
bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.1593138150408623,0.3109742063492063,0.215,0.0738333333333333,0.1683333333333333,0.1565139777303956,0.132,0.2015804904051172,0.096,0.2700939605912111
bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.5805204365079366,0.6247123015873016,0.43,0.1425,0.445,0.45625,0.436,0.7600833333333332,0.283,0.9920833333333334
bge-large,modn,comments_file_w1000_modn,comments,file,w1000,0.1647911398224298,0.3349325396825396,0.24,0.0799077825159914,0.1833333333333333,0.1702481047145226,0.133,0.2016836650082918,0.0925,0.2639824093816631
bge-large,modn,comments_module_w1000_modn,comments,module,w1000,0.5904039682539682,0.636984126984127,0.445,0.1483333333333333,0.4483333333333333,0.46125,0.4339999999999999,0.7552500000000001,0.283,0.9920833333333334
bge-large,modn,title_file_all_modn,title,file,all,0.2727034814336162,0.4519940476190476,0.345,0.1143385547201336,0.2833333333333333,0.2859747284878863,0.205,0.3335884804730052,0.1325,0.4217486414475809
bge-large,modn,title_module_all_modn,title,module,all,0.6522542328042329,0.6991349206349207,0.52,0.1830833333333333,0.5183333333333333,0.5420833333333333,0.4889999999999999,0.8593333333333334,0.2794999999999999,0.9809166666666668
bge-large,modn,desc_file_all_modn,desc,file,all,0.3134563313489837,0.527672619047619,0.44,0.1501944444444444,0.315,0.3147569888651978,0.235,0.3845420609982667,0.1369999999999999,0.427149509345503
bge-large,modn,desc_module_all_modn,desc,module,all,0.6325000330687831,0.6755277777777777,0.5,0.1798333333333333,0.4933333333333333,0.5151666666666667,0.47,0.8181666666666666,0.282,0.9898333333333332
bge-large,modn,comments_file_all_modn,comments,file,all,0.3119814431022474,0.537045634920635,0.46,0.1532569888651978,0.3199999999999999,0.3145487443733712,0.233,0.3714220657364805,0.14,0.4327766711555007
bge-large,modn,comments_module_all_modn,comments,module,all,0.634230291005291,0.680109126984127,0.505,0.1735833333333333,0.5016666666666667,0.5243333333333333,0.485,0.8416666666666666,0.2815,0.9885833333333334
