model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,recent,desc_qdesc_module_w1000_recent,desc,desc,module,w1000,0.5037609126984127,0.5553492063492064,0.405,0.33141666666666664,0.23666666666666664,0.5690833333333333,0.174,0.6894999999999999,0.11050000000000003,0.8525833333333332
bge-small,recent,desc_qcomments_module_w1000_recent,desc,comments,module,w1000,0.4874094576719577,0.5375496031746032,0.365,0.29391666666666666,0.24,0.57475,0.18,0.7189166666666665,0.11100000000000002,0.8600833333333333
bge-small,recent,diff_qtitle_file_w1000_recent,diff,title,file,w1000,0.0065049379960317455,0.025583333333333336,0.015,0.0022738095238095234,0.008333333333333333,0.005398809523809524,0.01,0.012126934523809524,0.006999999999999999,0.018663392857142854
bge-small,recent,diff_qdesc_file_w1000_recent,diff,desc,file,w1000,0.01367093253968254,0.03975595238095238,0.025,0.007726934523809523,0.02,0.014591517857142857,0.015,0.020618303571428572,0.01,0.030063095238095236
bge-small,recent,diff_qcomments_file_w1000_recent,diff,comments,file,w1000,0.014751527346445826,0.043305555555555555,0.03,0.01001860119047619,0.018333333333333333,0.013758184523809523,0.016,0.024348809523809526,0.011500000000000002,0.029992650103519668
bge-small,recent,diff_qtitle_module_w1000_recent,diff,title,module,w1000,0.4745241402116402,0.527468253968254,0.365,0.29291666666666666,0.22333333333333336,0.5457500000000001,0.17700000000000002,0.7069999999999999,0.10700000000000001,0.8359166666666666
bge-small,recent,diff_qdesc_module_w1000_recent,diff,desc,module,w1000,0.5414449735449736,0.597843253968254,0.465,0.38266666666666665,0.24666666666666665,0.5955833333333334,0.183,0.7274166666666667,0.11,0.8515833333333334
bge-small,recent,diff_qcomments_module_w1000_recent,diff,comments,module,w1000,0.502857671957672,0.5562837301587301,0.385,0.31016666666666665,0.25,0.5980833333333334,0.185,0.7261666666666667,0.1115,0.8640833333333333
bge-small,recent,title_qtitle_file_all_recent,title,title,file,all,0.1136191248333224,0.21798015873015875,0.16,0.0447252093033423,0.11833333333333332,0.11926031769452486,0.09200000000000001,0.1490124418775314,0.07050000000000001,0.23554528311185116
bge-small,recent,title_qdesc_file_all_recent,title,desc,file,all,0.1622555779507189,0.28572420634920637,0.2,0.07018813822491092,0.14833333333333332,0.1571657050306187,0.126,0.21191653709763525,0.1,0.33336533495010956
