model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.0640809699609971,0.1404424603174603,0.1,0.0374436327561327,0.0683333333333333,0.0619861803856369,0.0519999999999999,0.0691042359411924,0.0375,0.1021089557584122
bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.5412728174603174,0.6106269841269841,0.415,0.2751666666666666,0.3116666666666667,0.6309166666666667,0.225,0.7446666666666667,0.1485,0.93
bge-small,modn,diff_file_w1000_modn,diff,file,w1000,0.0759159022070253,0.1394980158730158,0.1,0.0368920846665411,0.0799999999999999,0.0611798131417696,0.073,0.0819220570090135,0.0535,0.1301385974130539
bge-small,modn,diff_module_w1000_modn,diff,module,w1000,0.5286183862433862,0.5780039682539683,0.38,0.2585,0.2983333333333333,0.5890833333333333,0.235,0.7463333333333333,0.1505,0.9391666666666666
bge-small,modn,title_file_all_modn,title,file,all,0.1167762255786152,0.2117341269841269,0.145,0.0650582264957265,0.1033333333333333,0.1063839652994064,0.088,0.1425230712914536,0.064,0.1963762430380077
bge-small,modn,title_module_all_modn,title,module,all,0.4519150132275132,0.5219642857142857,0.325,0.2314166666666666,0.25,0.5199166666666666,0.188,0.65675,0.1365,0.9006666666666666
bge-small,modn,desc_file_all_modn,desc,file,all,0.1704501317813844,0.3057837301587301,0.25,0.1039715007215007,0.1533333333333333,0.1521878416056805,0.121,0.1937366330919719,0.0875,0.2624142049754262
bge-small,modn,desc_module_all_modn,desc,module,all,0.4941224867724867,0.5604285714285715,0.35,0.24725,0.2733333333333334,0.5649166666666666,0.216,0.7371666666666666,0.141,0.9248333333333332
bge-small,modn,diff_file_all_modn,diff,file,all,0.1365575444126644,0.276343253968254,0.2,0.0678467203086768,0.1583333333333333,0.1325581518509907,0.129,0.1654734816192616,0.095,0.2173181664823289
bge-small,modn,diff_module_all_modn,diff,module,all,0.5176849867724868,0.5671130952380952,0.37,0.2695833333333333,0.2783333333333333,0.5711666666666666,0.224,0.7584166666666667,0.149,0.9581666666666666
