model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-large,recent,title_file_w100_recent,title,file,w100,0.0634395893039301,0.1392202380952381,0.09,0.0332203262672012,0.075,0.0777149259937862,0.057,0.0972558715066067,0.0345,0.1111331036494639
bge-large,recent,title_module_w100_recent,title,module,w100,0.5446266865079366,0.5850119047619048,0.405,0.33875,0.2566666666666666,0.62625,0.188,0.7432500000000001,0.12,0.9206666666666666
bge-large,recent,desc_file_w100_recent,desc,file,w100,0.0594144242807845,0.1306666666666666,0.085,0.0340596214447317,0.0683333333333333,0.068499433715794,0.053,0.0837027200128303,0.036,0.100958398709134
bge-large,recent,desc_module_w100_recent,desc,module,w100,0.5455945767195768,0.5946230158730159,0.395,0.3308333333333333,0.26,0.631,0.2,0.7985,0.119,0.9153333333333332
bge-large,recent,comments_file_w100_recent,comments,file,w100,0.0608300213408012,0.1301309523809523,0.085,0.0367290353641456,0.0616666666666666,0.0670143146681749,0.048,0.0794869566095669,0.035,0.1098701220552323
bge-large,recent,comments_module_w100_recent,comments,module,w100,0.5732477182539683,0.6142638888888889,0.455,0.3954166666666667,0.27,0.6559999999999999,0.193,0.7618333333333333,0.119,0.9056666666666666
bge-large,recent,title_file_w1000_recent,title,file,w1000,0.1518316979495977,0.2592539682539682,0.17,0.0777378151260504,0.1366666666666666,0.1682805974546783,0.1089999999999999,0.2139045908020173,0.0745,0.2736648442128221
bge-large,recent,title_module_w1000_recent,title,module,w1000,0.6270030423280423,0.6658154761904762,0.515,0.4326666666666666,0.3016666666666666,0.721,0.204,0.7957500000000001,0.122,0.9306666666666666
bge-large,recent,desc_file_w1000_recent,desc,file,w1000,0.178913463063708,0.3016150793650793,0.21,0.0993659401260504,0.1483333333333333,0.1753386022314331,0.126,0.2445574788205302,0.092,0.3170232073268917
bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.6485565476190476,0.6842162698412699,0.525,0.4433333333333333,0.3,0.7172499999999999,0.207,0.816,0.1265,0.963
bge-large,recent,comments_file_w1000_recent,comments,file,w1000,0.1855916910967614,0.3195932539682539,0.22,0.0971775553126656,0.1733333333333333,0.2123858984037293,0.136,0.2472788901794416,0.092,0.3135376131912977
bge-large,recent,comments_module_w1000_recent,comments,module,w1000,0.6886073412698412,0.7324742063492065,0.595,0.4970833333333334,0.315,0.7597499999999999,0.216,0.8536666666666668,0.1255,0.9588333333333334
bge-large,recent,title_file_all_recent,title,file,all,0.1476259325254036,0.2189642857142857,0.13,0.0663183210784313,0.1116666666666666,0.1519987132352941,0.098,0.2006708338177168,0.0745,0.2895601895600137
bge-large,recent,title_module_all_recent,title,module,all,0.5383258928571428,0.5856626984126985,0.43,0.3608333333333333,0.2516666666666666,0.6189166666666667,0.186,0.7411666666666666,0.1165,0.88925
bge-large,recent,desc_file_all_recent,desc,file,all,0.1937581434861494,0.2715714285714286,0.15,0.0799045454545454,0.155,0.198819834015622,0.126,0.2659201122247318,0.0975,0.3927708330565427
bge-large,recent,desc_module_all_recent,desc,module,all,0.5708914682539682,0.6251309523809524,0.475,0.4008333333333332,0.2616666666666666,0.6435,0.19,0.7530833333333333,0.113,0.8786666666666666
bge-large,recent,comments_file_all_recent,comments,file,all,0.2034076542238287,0.2933095238095238,0.17,0.0835007246376811,0.1533333333333333,0.1904188769661356,0.143,0.2782219489695912,0.1115,0.4213620857216925
bge-large,recent,comments_module_all_recent,comments,module,all,0.5932303902116403,0.6465496031746032,0.49,0.4095833333333333,0.28,0.6893333333333334,0.1929999999999999,0.7693333333333334,0.116,0.9009166666666668
bge-large,modn,title_file_w100_modn,title,file,w100,0.0299663768650049,0.060047619047619,0.03,0.0088719512195121,0.0316666666666666,0.0392439024390243,0.0279999999999999,0.0482248280175109,0.018,0.0600520637898686
bge-large,modn,title_module_w100_modn,title,module,w100,0.5367006401171579,0.6060059523809523,0.425,0.325922619047619,0.2883333333333333,0.6705654761904762,0.203,0.7729464285714285,0.1155,0.8418392857142857
bge-large,modn,desc_file_w100_modn,desc,file,w100,0.0260237805857671,0.0628869047619047,0.035,0.0134552845528455,0.0283333333333333,0.0283814482265701,0.025,0.040555175226998,0.0175,0.0549053010496848
bge-large,modn,desc_module_w100_modn,desc,module,w100,0.5784284226190476,0.6495535714285714,0.49,0.4000892857142857,0.29,0.6832738095238095,0.202,0.7697797619047618,0.1165,0.8503392857142856
bge-large,modn,comments_file_w100_modn,comments,file,w100,0.0258800695126914,0.052047619047619,0.03,0.0109552845528455,0.0233333333333333,0.0262981148932368,0.0259999999999999,0.0424339550016379,0.0165,0.0525945241073289
bge-large,modn,comments_module_w100_modn,comments,module,w100,0.6253729450113379,0.6876448412698412,0.54,0.4435892857142856,0.3166666666666666,0.7317738095238095,0.215,0.7964940476190476,0.1185,0.856172619047619
bge-large,modn,title_file_w1000_modn,title,file,w1000,0.066267574978543,0.1384325396825396,0.085,0.0321379393098043,0.0583333333333333,0.0700741494411364,0.05,0.1129132299009065,0.04,0.1535026569843686
bge-large,modn,title_module_w1000_modn,title,module,w1000,0.4821529407596372,0.5416468253968254,0.375,0.2935892857142857,0.2383333333333333,0.547220238095238,0.184,0.6991428571428571,0.116,0.8469583333333333
bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.0751438843912194,0.1644345238095238,0.11,0.0389654493880103,0.0816666666666666,0.0964008020434849,0.0619999999999999,0.1122988267948455,0.043,0.1500126917519611
bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.5553333333333333,0.6108551587301587,0.455,0.3720416666666666,0.26,0.6173392857142856,0.189,0.7290952380952382,0.1215,0.8768690476190476
bge-large,modn,comments_file_w1000_modn,comments,file,w1000,0.0944997384473644,0.1840416666666667,0.135,0.0634747567473177,0.0816666666666666,0.1037968089101815,0.067,0.1260984432206374,0.045,0.1582972938263085
bge-large,modn,comments_module_w1000_modn,comments,module,w1000,0.5987518896447468,0.6528035714285714,0.51,0.421875,0.29,0.6856726190476191,0.202,0.7688452380952381,0.122,0.87925
