model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.0251632811632811,0.0439365079365079,0.03,0.0113611388611388,0.0216666666666666,0.0259147102897102,0.021,0.0323234681984681,0.0135,0.0422497502497502
bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.3926928927553927,0.4316904761904762,0.255,0.2018589743589743,0.23,0.5216346153846153,0.163,0.6253846153846153,0.094,0.7124358974358974
bge-small,modn,diff_file_w1000_modn,diff,file,w1000,0.0297286081973581,0.0537638888888888,0.03,0.0117938311688311,0.0299999999999999,0.0393254245754245,0.022,0.0415433732933732,0.015,0.0488271312021312
bge-small,modn,diff_module_w1000_modn,diff,module,w1000,0.3345792887667888,0.3744484126984126,0.165,0.1206089743589743,0.2133333333333333,0.489551282051282,0.162,0.6162179487179487,0.092,0.701602564102564
bge-small,modn,title_file_all_modn,title,file,all,0.0914116960524855,0.1532757936507936,0.095,0.0424111244019138,0.0766666666666666,0.0869645709553604,0.073,0.1215063208721103,0.0575,0.1741394571802466
bge-small,modn,title_module_all_modn,title,module,all,0.3250789962352462,0.3495039682539682,0.175,0.1318589743589743,0.1616666666666666,0.3684935897435897,0.143,0.5491025641025641,0.1055,0.7667307692307692
bge-small,modn,desc_file_all_modn,desc,file,all,0.1064341456747863,0.1666944444444444,0.09,0.0387170767828662,0.0916666666666666,0.0978539121697016,0.088,0.1580241169649064,0.0664999999999999,0.2166127430535325
bge-small,modn,desc_module_all_modn,desc,module,all,0.3336501577126577,0.3611944444444445,0.19,0.1441666666666666,0.1733333333333333,0.3974679487179487,0.143,0.5399358974358974,0.1009999999999999,0.7333974358974359
bge-small,modn,diff_file_all_modn,diff,file,all,0.0990995490215885,0.1680059523809524,0.09,0.0426034939692834,0.09,0.1049663117071011,0.0819999999999999,0.1366563086470981,0.0645,0.21008105057184
bge-small,modn,diff_module_all_modn,diff,module,all,0.3671274165649166,0.3971984126984126,0.215,0.1768589743589743,0.1783333333333333,0.4047435897435897,0.157,0.6030448717948719,0.107,0.8075641025641025
